hour,speed_kmh,time_gap_hours,distance_to_next_m
17,0.10769653491737419,63.78138888888889,6869.034575550844
17,0.061896995403701784,63.16777777777778,3909.895650773167
11,259.37373769199814,0.009722222222222222,2521.689116449982
19,0.2620529585636043,36.514722222222225,9568.79098946152
13,119.75866848399431,0.006388888888888889,765.1248264255192
13,0.0,42.653333333333336,0.0
14,125.20224432417588,0.006111111111111111,765.1248264255192
10,0.640349820329805,24.860555555555557,15919.452283299137
11,131.1295231321747,0.011666666666666667,1529.8444365420382
16,0.0,43.31166666666667,0.0
12,131.16425595866045,0.005833333333333334,765.1248264255192
10,125.20224432417588,0.006111111111111111,765.1248264255192
14,114.76872396382788,0.006666666666666667,765.1248264255192
13,0.465799172016796,43.57555555555555,20297.45769794967
14,1.6563842094145773,66.04777777777778,109400.49617803414
14,0.06475875414914703,175.28416666666666,11351.184255404778
22,0.5516216920646515,34.538333333333334,19052.093874426286
9,153.02496528510386,0.005,765.1248264255192
16,0.4460571912016768,42.71222222222222,19052.093874426286
10,161.1358200402357,0.0044444444444444444,716.1592001788254
13,110.17797500527477,0.006944444444444444,765.1248264255192
9,114.76872396382788,0.006666666666666667,765.1248264255192
16,0.012028688480422154,63.608333333333334,765.1248264255192
10,114.76872396382788,0.006666666666666667,765.1248264255192
10,114.76872396382788,0.006666666666666667,765.1248264255192
19,0.13114415776418872,60.79805555555556,7973.309789533689
11,103.8461095029642,0.008055555555555555,836.5381043294337
11,102.01664352340258,0.0075,765.1248264255192
17,0.1360149814180299,25.765833333333333,3504.5393420533887
18,0.09437365172900623,37.13472222222222,3504.5393420533887
